-0.95,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.95,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.95,0.05,0.16
-0.96,0.05,0.16
-0.98,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.17
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.95,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.17
-0.95,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.95,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-1.01,0.05,0.18
-0.93,0.05,0.15
-0.93,0.05,0.15
-0.98,0.05,0.16
-0.98,0.05,0.16
-0.96,0.05,0.16
-0.94,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.99,0.05,0.17
-0.98,0.05,0.17
-0.96,0.05,0.16
-0.95,0.05,0.16
-0.95,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.98,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.94,0.05,0.16
-0.95,0.05,0.16
-1,0.05,0.17
-0.98,0.05,0.17
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.94,0.05,0.16
-0.93,0.05,0.15
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.17
-0.96,0.05,0.16
-0.95,0.05,0.16
-0.95,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.17
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.97,0.05,0.16
-0.96,0.05,0.16
-0.96,0.05,0.16
